time,current,voltage
0.035795,-6.89992171e-06,2.23015333
0.036045,-6.94728843e-06,2.24546293
0.036545,-7.04197032e-06,2.27606547
0.036560625,-7.04492801e-06,2.27702144
0.036591875,-7.05084333e-06,2.27893331
0.036654375,-7.0626735e-06,2.28275679
0.036779375,-7.08633094e-06,2.2904027
0.037029375,-7.13363425e-06,2.30569026
0.037529375,-7.22819425e-06,2.33624829
0.038529375,-7.41712519e-06,2.39729487
0.040529375,-7.79421014e-06,2.51910169
0.042529375,-8.17023843e-06,2.64051072
0.044529375,-8.54516769e-06,2.76150279
0.046529375,-8.91895815e-06,2.88205878
0.048529375,-9.29156996e-06,3.00215966
0.050529375,-9.66296318e-06,3.12178646
0.052529375,-1.00330978e-05,3.2409203
0.054529375,-1.04019336e-05,3.35954236
0.056529375,-1.07694303e-05,3.47763391
0.056779375,-1.08152841e-05,3.49235712
0.057279375,-1.09069521e-05,3.52177766
0.057295,-1.09098178e-05,3.52269649
0.05732625,-1.0915541e-05,3.52453406
0.05738875,-1.09269862e-05,3.52820878
0.05751375,-1.09498721e-05,3.53555659
0.05776375,-1.09956274e-05,3.55024566
0.05826375,-1.10870703e-05,3.57959749
0.05926375,-1.12696829e-05,3.63819488
0.06126375,-1.16337946e-05,3.75495644
0.06326375,-1.19964855e-05,3.87112506
0.06526375,-1.23576604e-05,3.98668239
0.06551375,-1.24027183e-05,4.00108316
0.06557625,-1.24140438e-05,4.00468181
0.06570125,-1.24365556e-05,4.01187726
0.0657325,-1.24421803e-05,4.01367574
0.065795,-1.24534319e-05,4.01727223
0.06592,-1.24759281e-05,4.02446334
0.06617,-1.25209015e-05,4.03883813
0.06667,-1.26107786e-05,4.06755776
0.06767,-1.27902066e-05,4.12487631
0.06967,-1.31478235e-05,4.23902263
0.07167,-1.35038672e-05,4.35249956
0.07367,-1.38582224e-05,4.46528917
0.07567,-1.4210848e-05,4.57737366
0.07767,-1.45617025e-05,4.68873534
0.07967,-1.49107442e-05,4.79935661
0.08167,-1.52579316e-05,4.90922
0.08367,-1.56032226e-05,5.01830817
0.08567,-1.59467286e-05,5.1266039
0.08592,-1.59893939e-05,5.14008429
0.08642,-1.60749862e-05,5.16700699
0.086435625,-1.60776547e-05,5.16784751
0.086466875,-1.60829928e-05,5.16952839
0.086529375,-1.60936669e-05,5.17288955
0.086654375,-1.61150086e-05,5.17960947
0.086904375,-1.61576682e-05,5.19303974
0.087404375,-1.62428906e-05,5.21986179
0.088404375,-1.64129464e-05,5.27335108
0.090404375,-1.67514805e-05,5.379703
0.092404375,-1.70880806e-05,5.48520541
0.094404375,-1.7422587e-05,5.58984164
0.096404375,-1.7754959e-05,5.69359517
0.098404375,-1.80851552e-05,5.79644962
0.100404375,-1.84131344e-05,5.89838873
0.102404375,-1.87388548e-05,5.99939643
0.104404375,-1.90622749e-05,6.09945675
0.106404375,-1.93833527e-05,6.19855389
0.106654375,-1.94233667e-05,6.21087253
0.107154375,-1.95033397e-05,6.2354638
0.107279375,-1.95232456e-05,6.24160202
0.107529375,-1.95631201e-05,6.25386689
0.108029375,-1.96426721e-05,6.2783503
0.108045,-1.96451685e-05,6.27911441
0.10807625,-1.96501364e-05,6.28064245
0.10813875,-1.96600691e-05,6.2836978
0.10826375,-1.96799271e-05,6.28980559
0.10851375,-1.97196134e-05,6.30200952
0.10901375,-1.97988671e-05,6.32637072
0.11001375,-1.9956896e-05,6.37490555
0.11201375,-2.02710197e-05,6.47121829
0.11401375,-2.05828009e-05,6.56650916
0.11601375,-2.08920358e-05,6.6607631
0.11801375,-2.11986821e-05,6.75396522
0.12001375,-2.15026969e-05,6.84610082
0.12201375,-2.18040369e-05,6.93715533
0.12401375,-2.21026588e-05,7.02711439
0.12601375,-2.23985192e-05,7.11596379
0.12801375,-2.26915742e-05,7.2036895
0.13001375,-2.29817801e-05,7.29027765
0.13201375,-2.32690928e-05,7.37571459
0.13401375,-2.35534681e-05,7.45998682
0.13601375,-2.38348616e-05,7.54308103
0.13801375,-2.41132288e-05,7.6249841
0.14001375,-2.4388525e-05,7.70568309
0.14026375,-2.44227797e-05,7.71568517
0.14076375,-2.44912111e-05,7.73563219
0.140779375,-2.44933562e-05,7.7362543
0.140810625,-2.44976151e-05,7.73749831
0.140873125,-2.45061291e-05,7.73998542
0.140998125,-2.45231474e-05,7.74495608
0.141248125,-2.45571457e-05,7.75488305
0.141748125,-2.46249886e-05,7.77467957
0.142748125,-2.47600567e-05,7.81404221
0.144748125,-2.50277018e-05,7.8918405
0.146748125,-2.52923272e-05,7.96839258
0.148748125,-2.55536835e-05,8.04368636
0.148779375,-2.55580113e-05,8.04485278
0.148841875,-2.55661269e-05,8.04718468
0.148966875,-2.55823417e-05,8.05184477
0.149216875,-2.56147306e-05,8.06115004
0.149716875,-2.5679346e-05,8.07970088
0.150716875,-2.58079248e-05,8.11656315
0.152716875,-2.60624533e-05,8.18932498
0.154716875,-2.63137857e-05,8.26079361
0.156716875,-2.65616667e-05,8.33095777
0.158716875,-2.68060511e-05,8.39980637
0.160716875,-2.70468928e-05,8.46732855
0.162716875,-2.72841455e-05,8.53351363
0.164716875,-2.75177628e-05,8.59835118
0.166716875,-2.77476983e-05,8.66183095
0.168716875,-2.79739055e-05,8.72394291
0.168966875,-2.80019817e-05,8.73161024
0.169029375,-2.80091771e-05,8.73352371
0.169154375,-2.80231655e-05,8.7373466
0.169404375,-2.805107e-05,8.74497622
0.169904375,-2.81066946e-05,8.7601707
0.170904375,-2.82172039e-05,8.79030013
0.172904375,-2.84352433e-05,8.84951675
0.174904375,-2.8649622e-05,8.90733592
0.176904375,-2.88600803e-05,8.96374853
0.178904375,-2.90665728e-05,9.01874565
0.179154375,-2.90921671e-05,9.02552033
0.179654375,-2.91432327e-05,9.03900286
0.180654375,-2.92442364e-05,9.06570016
0.180685625,-2.92473727e-05,9.06652869
0.180748125,-2.9253652e-05,9.0681847
0.180873125,-2.92661924e-05,9.07149253
0.181123125,-2.92912212e-05,9.07809138
0.181623125,-2.9341084e-05,9.09122189
0.182623125,-2.94400193e-05,9.11721358
0.184623125,-2.96347096e-05,9.16811617
0.186623125,-2.98254609e-05,9.217571
0.188623125,-3.00120192e-05,9.26557028
0.190623125,-3.01943394e-05,9.31210641
0.192623125,-3.03723754e-05,9.35717205
0.194623125,-3.05460814e-05,9.40076009
0.196623125,-3.07154116e-05,9.44286363
0.198623125,-3.08803204e-05,9.48347604
0.200623125,-3.10407627e-05,9.5225909
0.202623125,-3.11966933e-05,9.56020203
0.204623125,-3.13480677e-05,9.5963035
0.206623125,-3.14948414e-05,9.6308896
0.208623125,-3.16369704e-05,9.66395486
0.210623125,-3.17744111e-05,9.69549408
0.212623125,-3.19071203e-05,9.72550227
0.214623125,-3.20350552e-05,9.75397468
0.216623125,-3.21581734e-05,9.78090684
0.218623125,-3.22764333e-05,9.80629447
0.220623125,-3.23897937e-05,9.83013357
0.222623125,-3.24982137e-05,9.85242039
0.224623125,-3.26016535e-05,9.87315139
0.226623125,-3.27000735e-05,9.8923233
0.228623125,-3.27934352e-05,9.90993311
0.230623125,-3.28817004e-05,9.92597802
0.232623125,-3.2964832e-05,9.9404555
0.234623125,-3.30427934e-05,9.95336327
0.236623125,-3.3115549e-05,9.96469929
0.238623125,-3.3183064e-05,9.97446177
0.240623125,-3.32453045e-05,9.98264917
0.242623125,-3.33022374e-05,9.98926018
0.244623125,-3.33538308e-05,9.99429378
0.246623125,-3.34000535e-05,9.99774917
0.248623125,-3.34408755e-05,9.99962579
0.250623125,-3.34762677e-05,9.99992336
0.252623125,-3.35062024e-05,9.99864182
0.254623125,-3.35306526e-05,9.99578138
0.256623125,-3.35495927e-05,9.99134249
0.258623125,-3.35629981e-05,9.98532585
0.260623125,-3.35708457e-05,9.97773242
0.262623125,-3.35731133e-05,9.96856338
0.264623125,-3.35697801e-05,9.95782019
0.266623125,-3.35608266e-05,9.94550455
0.268623125,-3.35462346e-05,9.9316184
0.270623125,-3.35259871e-05,9.91616393
0.272623125,-3.35000687e-05,9.89914358
0.274623125,-3.34684651e-05,9.88056004
0.276623125,-3.34311636e-05,9.86041625
0.278623125,-3.33881527e-05,9.83871538
0.280623125,-3.33394227e-05,9.81546087
0.282623125,-3.3284965e-05,9.79065638
0.284623125,-3.32247725e-05,9.76430583
0.286623125,-3.31588399e-05,9.73641339
0.288623125,-3.30871629e-05,9.70698345
0.290623125,-3.30097391e-05,9.67602067
0.292623125,-3.29265674e-05,9.64352993
0.294623125,-3.28376484e-05,9.60951637
0.296623125,-3.27429841e-05,9.57398535
0.298623125,-3.2642578e-05,9.53694249
0.300623125,-3.25364353e-05,9.49839364
0.302623125,-3.24245626e-05,9.45834488
0.304623125,-3.23069682e-05,9.41680253
0.306623125,-3.21836618e-05,9.37377317
0.308623125,-3.20546548e-05,9.32926358
0.310623125,-3.191996e-05,9.28328078
0.312623125,-3.17795919e-05,9.23583206
0.314623125,-3.16335664e-05,9.18692488
0.316623125,-3.14819012e-05,9.13656699
0.318623125,-3.13246153e-05,9.08476632
0.320623125,-3.11617292e-05,9.03153106
0.322623125,-3.09932652e-05,8.97686963
0.324623125,-3.08192468e-05,8.92079063
0.326623125,-3.06396994e-05,8.86330295
0.328623125,-3.04546496e-05,8.80441564
0.330623125,-3.02641255e-05,8.74413802
0.332623125,-3.00681568e-05,8.68247959
0.334623125,-2.98667747e-05,8.6194501
0.336623125,-2.96600117e-05,8.5550595
0.338623125,-2.94479019e-05,8.48931796
0.340623125,-2.92304809e-05,8.42223585
0.342623125,-2.90077854e-05,8.35382378
0.344623125,-2.87798538e-05,8.28409254
0.346623125,-2.85467258e-05,8.21305314
0.348623125,-2.83084424e-05,8.14071681
0.350623125,-2.80650462e-05,8.06709497
0.352623125,-2.78165807e-05,7.99219924
0.354623125,-2.75630912e-05,7.91604145
0.356623125,-2.73046241e-05,7.83863362
0.358623125,-2.7041227e-05,7.75998798
0.360623125,-2.67729489e-05,7.68011695
0.362623125,-2.649984e-05,7.59903314
0.364623125,-2.62219518e-05,7.51674935
0.366623125,-2.59393369e-05,7.43327859
0.368623125,-2.56520492e-05,7.34863402
0.370623125,-2.53601439e-05,7.26282902
0.372623125,-2.50636769e-05,7.17587713
0.374623125,-2.47627059e-05,7.08779209
0.376623125,-2.44572891e-05,6.9985878
0.378623125,-2.41474862e-05,6.90827836
0.380623125,-2.38333579e-05,6.81687801
0.382623125,-2.3514966e-05,6.72440121
0.384623125,-2.31923731e-05,6.63086254
0.386623125,-2.28656431e-05,6.53627679
0.388623125,-2.25348408e-05,6.44065887
0.390623125,-2.2200032e-05,6.34402391
0.392623125,-2.18612836e-05,6.24638715
0.394623125,-2.15186632e-05,6.14776401
0.396623125,-2.11722394e-05,6.04817007
0.398623125,-2.0822082e-05,5.94762106
0.400623125,-2.04682612e-05,5.84613284
0.402623125,-2.01108486e-05,5.74372145
0.404623125,-1.97499161e-05,5.64040307
0.406623125,-1.9385537e-05,5.53619399
0.408623125,-1.9017785e-05,5.43111069
0.410623125,-1.86469047e-05,5.32516976
0.412623125,-1.8273075e-05,5.21838791
0.414623125,-1.78963033e-05,5.11078203
0.416623125,-1.75166534e-05,5.00236909
0.418623125,-1.71342375e-05,4.89316622
0.420623125,-1.67491403e-05,4.78319066
0.422623125,-1.63613976e-05,4.67245978
0.424623125,-1.59710713e-05,4.56099107
0.426623125,-1.5578223e-05,4.44880212
0.428623125,-1.51829147e-05,4.33591065
0.430623125,-1.47852088e-05,4.22233449
0.432623125,-1.43851682e-05,4.10809158
0.434623125,-1.3982856e-05,3.99319996
0.436623125,-1.35783357e-05,3.87767776
0.438623125,-1.31716713e-05,3.76154323
0.440623125,-1.27629269e-05,3.6448147
0.442623125,-1.23521671e-05,3.52751062
0.444623125,-1.19394567e-05,3.40964951
0.446623125,-1.1524861e-05,3.29124997
0.448623125,-1.11084453e-05,3.17233071
0.450623125,-1.06902755e-05,3.0529105
0.452623125,-1.02704176e-05,2.93300819
0.454623125,-9.84893788e-06,2.81264274
0.456623125,-9.42590288e-06,2.69183313
0.458623125,-9.00137942e-06,2.57059845
0.460623125,-8.57543454e-06,2.44895784
0.462623125,-8.1481355e-06,2.32693052
0.464623125,-7.71954978e-06,2.20453575
0.466623125,-7.28974505e-06,2.08179285
0.468623125,-6.85878918e-06,1.95872122
0.470623125,-6.42675023e-06,1.83534028
0.472623125,-5.99369643e-06,1.71166951
0.474623125,-5.55969614e-06,1.58772846
0.476623125,-5.12481792e-06,1.46353669
0.478623125,-4.68913043e-06,1.3391138
0.480623125,-4.25270247e-06,1.21447946
0.482623125,-3.81560296e-06,1.08965333
0.484623125,-3.37790093e-06,0.964655136
0.486623125,-2.93966548e-06,0.839504611
0.488623125,-2.50096583e-06,0.714221518
0.490623125,-2.06187124e-06,0.588825642
0.492623125,-1.62245106e-06,0.463336783
0.494623125,-1.18277468e-06,0.337774758
0.496623125,-7.42911523e-07,0.212159395
0.498623125,-3.02931052e-07,0.0865105286
0.500623125,1.37097256e-07,-0.0391519984
0.502623125,5.77103914e-07,-0.164808343
0.504623125,1.01701944e-06,-0.290438662
0.506623125,1.45677437e-06,-0.416023118
0.508623125,1.89629925e-06,-0.541541879
0.510623125,2.33552469e-06,-0.666975124
0.512623125,2.77438132e-06,-0.792303046
0.514623125,3.21279985e-06,-0.917505854
0.516623125,3.65071104e-06,-1.04256378
0.518623125,4.08804573e-06,-1.16745707
0.520623125,4.52473488e-06,-1.292166
0.522623125,4.96070952e-06,-1.41667089
0.524623125,5.39590262e-06,-1.54095207
0.526623125,5.83039865e-06,-1.66498991
0.528623125,6.26429063e-06,-1.78876484
0.530623125,6.69762305e-06,-1.91225729
0.532623125,7.13064317e-06,-2.03544778
0.534623125,7.56353368e-06,-2.15831685
0.536623125,7.9963366e-06,-2.2808451
0.538623125,8.42948465e-06,-2.40301317
0.540623125,8.86293219e-06,-2.52480178
0.542623125,9.29677467e-06,-2.64619169
0.544623125,9.73110769e-06,-2.76716374
0.546623125,1.01665225e-05,-2.88769882
0.548623125,1.06022675e-05,-3.0077779
0.550623125,1.10389343e-05,-3.12738202
0.552623125,1.14760027e-05,-3.24649229
0.554623125,1.19148624e-05,-3.3650899
0.556623125,1.23550297e-05,-3.48315612
0.558623125,1.27975099e-05,-3.60067232
0.560623125,1.32407851e-05,-3.71761992
0.562623125,1.36847861e-05,-3.83398047
0.564623125,1.41316001e-05,-3.94973559
0.566623125,1.45804196e-05,-4.064867
0.568623125,1.50313829e-05,-4.17935652
0.570623125,1.54859636e-05,-4.29318607
0.572623125,1.59417712e-05,-4.40633768
0.574623125,1.63987155e-05,-4.51879347
0.576623125,1.68598333e-05,-4.6305357
0.578623125,1.73238804e-05,-4.74154671
0.580623125,1.77910204e-05,-4.85180898
0.582623125,1.82632656e-05,-4.96130508
0.584623125,1.87372064e-05,-5.07001774
0.586623125,1.92147495e-05,-5.17792979
0.588623125,1.96960713e-05,-5.28502418
0.590623125,2.01791267e-05,-5.39128401
0.592623125,2.06682287e-05,-5.49669249
0.594623125,2.11612567e-05,-5.60123297
0.596623125,2.16585057e-05,-5.70488896
0.598623125,2.21601694e-05,-5.80764408
0.600623125,2.26664467e-05,-5.9094821
0.602623125,2.31775448e-05,-6.01038695
0.604623125,2.369368e-05,-6.11034269
0.606623125,2.42150785e-05,-6.20933354
0.608623125,2.47419767e-05,-6.30734386
0.610623125,2.52781014e-05,-6.40435818
0.612623125,2.58132979e-05,-6.50036117
0.614623125,2.63582751e-05,-6.59533768
0.616623125,2.69138011e-05,-6.68927271
0.618623125,2.74724419e-05,-6.78215143
0.620623125,2.80339838e-05,-6.87395917
0.622623125,2.86072464e-05,-6.96468143
0.624623125,2.91884306e-05,-7.05430389
0.626623125,2.97779208e-05,-7.14281239
0.628623125,3.03761213e-05,-7.23019295
0.630623125,3.09889137e-05,-7.31643179
0.632623125,3.16003982e-05,-7.40151528
0.634623125,3.22274438e-05,-7.48542998
0.636623125,3.28650964e-05,-7.56816264
0.638623125,3.35139167e-05,-7.64970021
0.640623125,3.41744993e-05,-7.7300298
0.642623125,3.48474814e-05,-7.80913872
0.644623125,3.55335474e-05,-7.8870145
0.646623125,3.62334331e-05,-7.96364482
0.648623125,3.69479312e-05,-8.03901759
0.650623125,3.76778966e-05,-8.1131209
0.652623125,3.84242535e-05,-8.18594307
0.654623125,3.9188002e-05,-8.25747257
0.656623125,3.99702265e-05,-8.32769812
0.658623125,4.0772105e-05,-8.39660864
0.660623125,4.15949193e-05,-8.46419323
0.662623125,4.24400666e-05,-8.53044123
0.664623125,4.3309073e-05,-8.59534217
0.666623125,4.42036088e-05,-8.65888581
0.668623125,4.51255053e-05,-8.72106211
0.670623125,4.60767747e-05,-8.78186126
0.672623125,4.7059633e-05,-8.84127364
0.674623125,4.8076526e-05,-8.89928989
0.676623125,4.9130159e-05,-8.95590083
0.678623125,5.02235323e-05,-9.01109754
0.680623125,5.13599813e-05,-9.06487129
0.682623125,5.25432239e-05,-9.11721358
0.684623125,5.37774162e-05,-9.16811617
0.686623125,5.50672178e-05,-9.217571
0.688623125,5.64178687e-05,-9.26557028
0.690623125,5.78352816e-05,-9.31210641
0.692623125,5.9326151e-05,-9.35717205
0.694623125,6.0898085e-05,-9.40076009
0.696623125,6.25597644e-05,-9.44286363
0.698623125,6.43211354e-05,-9.48347604
0.700623125,6.61936463e-05,-9.5225909
0.702623125,6.8190538e-05,-9.56020203
0.704623125,7.04030804e-05,-9.5963035
0.706623125,7.27071781e-05,-9.6308896
0.708623125,7.51919602e-05,-9.66395486
0.710623125,7.78829108e-05,-9.69549408
0.712623125,8.08104713e-05,-9.72550227
0.714623125,8.40113003e-05,-9.75397468
0.716623125,8.7529939e-05,-9.78090684
0.716873125,8.79947777e-05,-9.78416484
0.717373125,8.89300255e-05,-9.79060842
0.71738875,8.89716201e-05,-9.79080822
0.71742,8.90322481e-05,-9.79120755
0.7174825,8.91527336e-05,-9.79200507
0.7176075,8.93939833e-05,-9.79359558
0.7178575,8.98803819e-05,-9.79675849
0.7183575,9.08674298e-05,-9.80301176
0.7193575,9.29004243e-05,-9.815228
0.7213575,9.74697492e-05,-9.83849755
0.7233575,0.000102545248,-9.86021348
0.7253575,0.000108301817,-9.88037238
0.7273575,0.000114894194,-9.89897104
0.7293575,0.000122527509,-9.91600655
0.7313575,0.000131479601,-9.9314762
0.7333575,0.000142136348,-9.94537756
0.7353575,0.000155049827,-9.95770843
0.7373575,0.000171038575,-9.96846685
0.7393575,0.000191370396,-9.97765115
0.7413575,0.000218119606,-9.98525985
0.7433575,0.000254929634,-9.99129177
0.7453575,0.000308842743,-9.99574595
0.7473575,0.000395468757,-9.99862168
0.7493575,0.000557708739,-9.99991852
0.7513575,0.000971704466,-9.99963625
0.7516075,0.0010735026,-9.99948993
0.7521075,0.00136073926,-9.99912328
0.752198728,0.0014310067,-9.99904574
0.752221535,0.0014497442,-9.99902584
0.752267149,0.0014877179,-9.99898543
0.752278553,0.00149884696,-9.9989752
0.75230136,0.00151916472,-9.99895458
0.752307061,0.00152404637,-9.99894939
0.752318465,0.00153520762,-9.99893898
0.752321316,0.00153779123,-9.99893637
0.752327017,0.00154330592,-9.99893114
0.752328443,0.00154463304,-9.99892983
0.752331294,0.00154737384,-9.99892721
0.752336996,0.00155279804,-9.99892195
0.752348399,0.0015610556,-9.99891141
0.75235125,0.00156296266,-9.99890876
0.752356952,0.00156680816,-9.99890346
0.752368355,0.00157458168,-9.99889283
0.752391162,0.001590303,-9.9988714
0.752436776,0.00162244981,-9.99882793
0.752528004,0.00166846118,-9.99873853
0.75271046,0.00169189325,-9.99854988
0.752966028,0.00169193362,-9.99826353
0.753341337,0.00169187399,-9.99779629
0.753924405,0.00169172772,-9.99696013
0.754070172,0.00169150959,-9.99673012
0.754361706,0.00169125255,-9.99624495
0.754944775,0.0016910883,-9.99517399
0.756110911,0.00169069241,-9.99262965
0.758110911,0.00168980289,-9.987017
0.760110911,0.00168864655,-9.97982729
0.762110911,0.00168722308,-9.97106165
0.764110911,0.00168553104,-9.96072146
0.766110911,0.00168357348,-9.94880836
0.768110911,0.00168134917,-9.93532423
0.770110911,0.0016788584,-9.92027119
0.772110911,0.00167610152,-9.90365163
0.774110911,0.00167307893,-9.88546817
0.776110911,0.00166979107,-9.86572367
0.778110911,0.00166623843,-9.84442127
0.780110911,0.00166242155,-9.82156431
0.782110911,0.001658341,-9.79715642
0.784110911,0.00165399742,-9.77120144
0.786110911,0.00164939147,-9.74370348
0.788110911,0.00164452385,-9.71466687
0.790110911,0.00163939533,-9.68409621
0.792110911,0.0016340067,-9.65199631
0.794110911,0.0016283588,-9.61837225
0.796110911,0.00162245251,-9.58322934
0.798110911,0.00161628874,-9.54657313
0.800110911,0.00160986845,-9.5084094
0.802110911,0.00160319266,-9.46874418
0.802360911,0.00160234103,-9.46368077
0.802860911,0.00160062481,-9.45348389
0.803860911,0.00159718672,-9.43281035
0.805860911,0.00159014959,-9.39034691
0.807860911,0.00158286189,-9.34640062
0.809860911,0.00157532186,-9.30097843
0.811860911,0.0015675326,-9.25408751
0.813860911,0.00155949453,-9.20573527
0.815860911,0.00155120879,-9.15592932
0.817860911,0.00154267655,-9.10467756
0.819860911,0.00153389948,-9.05198805
0.821860911,0.00152487747,-8.99786914
0.823860911,0.00151561319,-8.94232935
0.825860911,0.00150610748,-8.88537747
0.827860911,0.00149636202,-8.82702249
0.829860911,0.00148637733,-8.76727361
0.831860911,0.00147615594,-8.70614028
0.833860911,0.00146569842,-8.64363215
0.835860911,0.00145500689,-8.57975909
0.836110911,0.00145365416,-8.57167949
0.836610911,0.0014509376,-8.55545685
0.837610911,0.00144546098,-8.52275842
0.839610911,0.00143433448,-8.45635347
0.841610911,0.00142297842,-8.38861317
0.843610911,0.00141139442,-8.31954821
0.845610911,0.00139958417,-8.24916949
0.847610911,0.00138754941,-8.17748813
0.849610911,0.00137529194,-8.10451546
0.851610911,0.00136281359,-8.03026298
0.853610911,0.0013501162,-7.95474244
0.855610911,0.00133720169,-7.87796575
0.857610911,0.001324072,-7.79994503
0.859610911,0.00131072912,-7.72069262
0.861610911,0.00129717505,-7.64022101
0.863610911,0.00128341188,-7.55854293
0.865610911,0.00126944169,-7.47567127
0.867610911,0.00125526663,-7.39161911
0.869610911,0.00124088888,-7.30639973
0.871610911,0.00122631068,-7.22002659
0.873610911,0.00121153429,-7.13251331
0.875610911,0.001196562,-7.04387374
0.877610911,0.00118139616,-6.95412185
0.879610911,0.00116603917,-6.86327182
0.881610911,0.00115049341,-6.77133801
0.883610911,0.00113476136,-6.67833492
0.885610911,0.0011188455,-6.58427725
0.887610911,0.00110274836,-6.48917984
0.889610911,0.00108647251,-6.39305772
0.891610911,0.00107002058,-6.29592606
0.893610911,0.00105339523,-6.1978002
0.895610911,0.00103659912,-6.09869563
0.897610911,0.00101963497,-5.99862801
0.899610911,0.00100250552,-5.89761314
0.901610911,0.000985213568,-5.79566696
0.903610911,0.000967761919,-5.69280558
0.905610911,0.000950153431,-5.58904525
0.907610911,0.000932390988,-5.48440233
0.909610911,0.000914477494,-5.37889337
0.911610911,0.00089641589,-5.27253501
0.913610911,0.000878209167,-5.16534407
0.915610911,0.000859860929,-5.05733745
0.917610911,0.000841374637,-4.94853222
0.919610911,0.000822753182,-4.83894557
0.921610911,0.000803999613,-4.72859478
0.923610911,0.000785117197,-4.6174973
0.925610911,0.000766109113,-4.50567066
0.927610911,0.000746978362,-4.39313252
0.929610911,0.000727728072,-4.27990066
0.931610911,0.000708361825,-4.16599294
0.933610911,0.000688883005,-4.05142738
0.935610911,0.000669294577,-3.93622204
0.937610911,0.000649599708,-3.82039513
0.939610911,0.000629802213,-3.70396493
0.941610911,0.000609905559,-3.58694984
0.943610911,0.000589912589,-3.46936832
0.945610911,0.000569826469,-3.35123895
0.947610911,0.000549650369,-3.23258038
0.949610911,0.000529387477,-3.11341135
0.951610911,0.000509040991,-2.99375068
0.953610911,0.000488614126,-2.87361726
0.955610911,0.000468110106,-2.75303006
0.957610911,0.000447532169,-2.63200812
0.959610911,0.000426883564,-2.51057056
0.961610911,0.000406167553,-2.38873655
0.963610911,0.000385387407,-2.26652533
0.965610911,0.000364546407,-2.14395621
0.967610911,0.000343647843,-2.02104852
0.969610911,0.000322695017,-1.89782169
0.971610911,0.000301691236,-1.77429517
0.973610911,0.000280639818,-1.65048847
0.975610911,0.000259544086,-1.52642114
0.977610911,0.000238407373,-1.40211277
0.979610911,0.000217233014,-1.27758299
0.981610911,0.000196024356,-1.15285146
0.983610911,0.000174784745,-1.02793789
0.985610911,0.000153517537,-0.902861991
0.987610911,0.000132226089,-0.77764352
0.989610911,0.000110913764,-0.652302251
0.991610911,8.95839273e-05,-0.526857975
0.993610911,6.82399468e-05,-0.401330503
0.995610911,4.68851931e-05,-0.275739656
0.997610911,2.55230383e-05,-0.150105266
0.999610911,4.15685569e-06,-0.0244471728
1.00161091,-1.72099807e-05,0.101214781
1.00361091,-3.8574097e-05,0.226860751
1.00561091,-5.99321194e-05,0.352470898
1.00761091,-8.12806753e-05,0.478025385
1.00961091,-0.000102616394,0.603504387
1.01161091,-0.000123935905,0.728888088
1.01361091,-0.000145235843,0.85415669
1.01561091,-0.000166512845,0.97929041
1.01761091,-0.00018776355,1.10426949
1.01961091,-0.000208984602,1.22907419
1.02161091,-0.000230172773,1.35368481
1.02361091,-0.000251324989,1.47808166
1.02561091,-0.000272438029,1.60224511
1.02761091,-0.000293508799,1.72615555
1.02961091,-0.00031325734,1.8497934
1.03161091,-0.000328190497,1.97313915
1.03361091,-0.000336346384,2.09617332
1.03561091,-0.000337250935,2.21887648
1.03761091,-0.000332608961,2.34122925
1.03961091,-0.000323566378,2.46321232
1.04161091,-0.000311436983,2.58480642
1.04361091,-0.000297432069,2.70599234
1.04561091,-0.000282525731,2.82675096
1.04761091,-0.000267438717,2.9470632
1.04961091,-0.000252666145,3.06691007
1.05161091,-0.000238522588,3.18627263
1.05361091,-0.000225188388,3.30513205
1.05561091,-0.000212749577,3.42346954
1.05761091,-0.000201229118,3.54126644
1.05961091,-0.000190609883,3.65850412
1.06161091,-0.000180850822,3.77516408
1.06361091,-0.000171897926,3.89122791
1.06561091,-0.000163691443,4.00667726
1.06761091,-0.00015617045,4.12149391
1.06961091,-0.000149275638,4.23565973
1.07161091,-0.000142950497,4.34915669
1.07361091,-0.000137142423,4.46196687
1.07561091,-0.000131803272,4.57407245
1.07761091,-0.000126889271,4.68545573
1.07961091,-0.000122361048,4.79609912
1.08161091,-0.000118183134,4.90598516
1.08361091,-0.000114323651,5.01509648
1.08561091,-0.000110753986,5.12341586
1.08761091,-0.00010744848,5.2309262
1.08961091,-0.000104384107,5.33761051
1.09161091,-0.000101540184,5.44345195
1.09361091,-9.88981212e-05,5.5484338
1.09561091,-9.64411901e-05,5.6525395
1.09761091,-9.41543158e-05,5.75575259
1.09961091,-9.202389e-05,5.85805678
1.10161091,-9.0037439e-05,5.95943592
1.10361091,-8.81834951e-05,6.05987399
1.10561091,-8.64517709e-05,6.15935514
1.10761091,-8.48330256e-05,6.25786365
1.10961091,-8.33188321e-05,6.35538398
1.11161091,-8.19014907e-05,6.45190072
1.11361091,-8.04946607e-05,6.54739862
1.11561091,-7.92557608e-05,6.64186262
1.11761091,-7.80937884e-05,6.73527779
1.11961091,-7.70031458e-05,6.82762938
1.12161091,-7.5978721e-05,6.91890281
1.12361091,-7.50157862e-05,7.00908366
1.12561091,-7.41099204e-05,7.0981577
1.12761091,-7.32569754e-05,7.18611086
1.12961091,-7.24530854e-05,7.27292925
1.13161091,-7.16946385e-05,7.35859916
1.13361091,-7.09782349e-05,7.44310706
1.13561091,-7.0300658e-05,7.5264396
1.13761091,-6.96588755e-05,7.60858364
